0_cos_round_power3,5_cos_round_power3,8_cos_round_power3,11_cos_round_power3,17_cos_round_power3,18_cos_round_power3,19_cos_round_power3,29_cos_round_power3,33_cos_round_power3,37_cos_round_power3,38_cos_round_power3,61_cos_round_power3,62_cos_round_power3,63_cos_round_power3,64_cos_round_power3,65_cos_round_power3,66_cos_round_power3,67_cos_round_power3,68_cos_round_power3,69_cos_round_power3,70_cos_round_power3,71_cos_round_power3,1_sqrt_tanh_abs,2_sqrt_tanh_abs,3_sqrt_tanh_abs,6_sqrt_tanh_abs,9_sqrt_tanh_abs,13_sqrt_tanh_abs,14_sqrt_tanh_abs,20_sqrt_tanh_abs,21_sqrt_tanh_abs,22_sqrt_tanh_abs,23_sqrt_tanh_abs,25_sqrt_tanh_abs,27_sqrt_tanh_abs,28_sqrt_tanh_abs,30_sqrt_tanh_abs,32_sqrt_tanh_abs,34_sqrt_tanh_abs,35_sqrt_tanh_abs,36_sqrt_tanh_abs,39_sqrt_tanh_abs,40_sqrt_tanh_abs,41_sqrt_tanh_abs,72_sqrt_tanh_abs,73_sqrt_tanh_abs,74_sqrt_tanh_abs,75_sqrt_tanh_abs,76_sqrt_tanh_abs,77_sqrt_tanh_abs,78_sqrt_tanh_abs,79_sqrt_tanh_abs,80_sqrt_tanh_abs,81_sqrt_tanh_abs,82_sqrt_tanh_abs,83_sqrt_tanh_abs,84_sqrt_tanh_abs,85_sqrt_tanh_abs,86_sqrt_tanh_abs,87_sqrt_tanh_abs,88_sqrt_tanh_abs,89_sqrt_tanh_abs,90_sqrt_tanh_abs,91_sqrt_tanh_abs,92_sqrt_tanh_abs,93_sqrt_tanh_abs,94_sqrt_tanh_abs,95_sqrt_tanh_abs,96_sqrt_tanh_abs,97_sqrt_tanh_abs,98_sqrt_tanh_abs,99_sqrt_tanh_abs,4_sigmoid_sqrt_round,7_sigmoid_sqrt_round,10_sigmoid_sqrt_round,15_sigmoid_sqrt_round,16_sigmoid_sqrt_round,24_sigmoid_sqrt_round,26_sigmoid_sqrt_round,31_sigmoid_sqrt_round,50_sigmoid_sqrt_round,51_sigmoid_sqrt_round,52_sigmoid_sqrt_round,53_sigmoid_sqrt_round,54_sigmoid_sqrt_round,55_sigmoid_sqrt_round,60_sigmoid_sqrt_round,42_abs_abs_square,43_abs_abs_square,44_abs_abs_square,56_abs_abs_square,45_sqrt_tanh,46_sqrt_tanh,47_sqrt_tanh,48_sqrt_tanh,49_sqrt_tanh,57_sqrt_tanh,58_sqrt_tanh,59_square_tanh_sigmoid,100_power3_sin_round,101_power3_sin_round,102_power3_sin_round,103_power3_sin_round,104_power3_sin_round,105_power3_sin_round,106_power3_sin_round,107_power3_sin_round,108_power3_sin_round,109_power3_sin_round,110_power3_sin_round,111_power3_sin_round,112_power3_sin_round,113_power3_sin_round,label
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.5609254179424822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,0.6885294551249865,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5625,0.5625,0.5625,0.5625,0.6568011593441508,0.6568011593441508,0.6568011593441508,0.6568011593441508,0.6568011593441508,0.6568011593441508,0.6568011593441508,0.6816997421945262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,0.7286391324247862,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.6816997421945262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.5609254179424822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.6816997421945262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.5609254179424822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.7060221655196621,0.7060221655196621,0.7060221655196621,0.7060221655196621,0.7060221655196621,0.7060221655196621,0.7060221655196621,0.6816997421945262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.6816997421945262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,O
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,0.7615941559557649,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.681878858834622,0.6816997421945262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.5609254179424822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,O
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3287403430039206,0.3287403430039206,0.3287403430039206,0.3287403430039206,0.3287403430039206,0.3287403430039206,0.3287403430039206,0.5609254179424822,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,0.3609384241723031,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.5609254179424822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,0.48883050531986166,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.5609254179424822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.716248076672328,0.716248076672328,0.716248076672328,0.716248076672328,0.716248076672328,0.716248076672328,0.716248076672328,0.6816997421945262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,O
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.7453839488082664,0.7453839488082664,0.7453839488082664,0.7453839488082664,0.7453839488082664,0.7453839488082664,0.7453839488082664,0.6816997421945262,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,N
1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,0.5747944518994627,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.25,0.25,0.25,0.25,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.6407229304387725,0.5609254179424822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,N
