0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,label
1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,1.0,0.5,0.25,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.5,0.6666666666666666,1.0,-0.7058823529411765,-0.8241758241758241,-0.7857142857142858,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2941176470588234,1.1758241758241759,1.5,1.0,1.2941176470588234,1.1758241758241759,1.0,1.0,1.2941176470588234,1.1758241758241759,1.2142857142857142,1.0,2.0,1.0,1.0,1
1.0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,1.0,1.0,0.5,0.6666666666666666,1.0,0.6666666666666666,1.0,0.5,0.25,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.0,1.0,0.6666666666666666,1.0,0.6666666666666666,1.0,-0.9264705882352942,-0.8956043956043956,-0.4821428571428572,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.0735294117647058,1.1043956043956045,1.0,1.0,1.0735294117647058,1.1043956043956045,1.0,1.0,1.0735294117647058,1.1043956043956045,1.5178571428571428,1.6666666666666665,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.25,0.0,0.0,0.3333333333333333,0.0,0.0,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,0.029411764705882346,-0.8681318681318682,-0.5535714285714286,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.0294117647058822,1.1318681318681318,1.5,2.0,1.0294117647058822,1.1318681318681318,2.0,1.0,0.029411764705882346,0.1318681318681319,0.44642857142857145,0.0,1.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0625,0.0,0.0,0.6666666666666666,0.0,0.0,0.6666666666666666,0.4444444444444444,0.0,0.0,0.0,0.08823529411764706,-0.8901098901098901,-0.4821428571428572,0.0,1.0,0.0,-1.0,-1.0,-1.0,1.088235294117647,1.10989010989011,1.0,2.0,1.088235294117647,1.10989010989011,2.0,2.0,0.08823529411764706,0.1098901098901099,0.5178571428571428,0.3333333333333333,1.0,0.0,1.0,1
0.1111111111111111,0.3333333333333333,0.08333333333333333,0.2222222222222222,0.3333333333333333,0.1111111111111111,0.0,0.3333333333333333,1.0,0.25,0.6666666666666666,1.0,0.3333333333333333,0.0,0.08333333333333333,0.0625,0.08333333333333333,0.2222222222222222,0.6666666666666666,0.0,0.3333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,-0.8823529411764706,-0.9120879120879121,-0.5535714285714286,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.1176470588235294,1.0879120879120878,1.25,1.0,1.1176470588235294,1.0879120879120878,1.0,1.0,1.1176470588235294,1.0879120879120878,1.4464285714285714,1.0,1.0,1.0,1.0,1
1.0,1.0,0.5,1.0,0.0,0.6666666666666666,0.0,1.0,1.0,0.5,1.0,0.0,0.6666666666666666,0.0,0.5,0.25,0.3333333333333333,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.9117647058823529,-0.8956043956043956,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.088235294117647,1.1043956043956045,2.0,1.0,1.088235294117647,1.1043956043956045,1.0,1.0,1.088235294117647,1.1043956043956045,1.125,1.3333333333333333,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.3333333333333333,0.16666666666666666,0.0,0.5,0.0,0.25,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.16666666666666666,0.2222222222222222,0.5,0.6666666666666666,1.0,-0.9705882352941176,0.06593406593406594,0.30357142857142855,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.029411764705882346,0.06593406593406594,0.0,0.0,1.0294117647058822,1.065934065934066,1.0,2.0,1.0294117647058822,1.065934065934066,1.3035714285714286,1.0,1.0,1.0,1.0,1
1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.6666666666666666,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.9705882352941176,-0.989010989010989,-0.6428571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0294117647058822,1.010989010989011,1.0,1.0,1.0294117647058822,1.010989010989011,1.0,2.0,1.0294117647058822,1.010989010989011,1.3571428571428572,1.0,1.0,1.0,1.0,1
0.4444444444444444,0.16666666666666666,0.3333333333333333,0.2222222222222222,0.4444444444444444,0.0,0.0,0.16666666666666666,0.0625,0.125,0.08333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.25,0.0,0.2222222222222222,0.08333333333333333,0.0,0.4444444444444444,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,0.1176470588235294,-0.989010989010989,-0.5892857142857142,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.1176470588235294,1.010989010989011,1.75,2.0,1.1176470588235294,1.010989010989011,2.0,1.0,0.1176470588235294,0.01098901098901099,0.41071428571428575,0.3333333333333333,0.0,0.0,1.0,1
0.1111111111111111,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.0,0.0,0.16666666666666666,0.25,0.25,0.3333333333333333,0.16666666666666666,0.0,0.0,0.16666666666666666,0.25,0.0,0.2222222222222222,0.3333333333333333,0.0,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,-0.9558823529411765,-0.8791208791208791,-0.7321428571428572,-1.0,-1.0,-1.0,-1.0,0.0,-1.0,1.0441176470588236,1.120879120879121,1.0,1.0,0.044117647058823525,0.12087912087912088,0.0,0.0,1.0441176470588236,1.120879120879121,1.2678571428571428,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5625,0.75,0.5,0.75,0.75,0.75,0.0,1.0,1.0,0.0,0.5,0.6666666666666666,0.0,0.75,0.6666666666666666,0.75,0.6666666666666666,1.0,-0.17647058823529416,-0.6373626373626373,-0.2142857142857142,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.8235294117647058,1.3626373626373627,1.0,1.0,1.8235294117647058,1.3626373626373627,1.0,1.0,1.8235294117647058,1.3626373626373627,1.7857142857142858,1.3333333333333333,1.0,1.0,1.0,2
0.1111111111111111,0.16666666666666666,0.08333333333333333,0.3333333333333333,0.2222222222222222,0.0,0.3333333333333333,0.16666666666666666,0.25,0.125,0.5,0.3333333333333333,0.0,0.5,0.08333333333333333,0.0625,0.0,0.3333333333333333,0.5,1.0,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.5,1.0,1.0,-0.7941176470588236,0.09340659340659341,0.30357142857142855,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.20588235294117646,0.09340659340659341,0.75,0.0,1.2058823529411764,1.0934065934065935,1.0,1.0,1.2058823529411764,1.0934065934065935,1.3035714285714286,1.0,1.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,0.0,0.25,0.3333333333333333,0.0,0.3333333333333333,0.0,0.0,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,-0.7058823529411765,-0.2912087912087912,-0.35714285714285715,-0.5,-1.0,-1.0,-0.5,-1.0,-0.5,0.7941176470588235,0.7087912087912088,0.5,0.5,1.2941176470588234,1.208791208791209,1.0,1.0,1.2941176470588234,1.208791208791209,1.1428571428571428,1.0,1.0,1.0,1.0,1
0.1111111111111111,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.1111111111111111,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.25,0.25,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.16666666666666666,0.25,0.3333333333333333,0.2222222222222222,0.3333333333333333,0.6666666666666666,0.1111111111111111,0.16666666666666666,0.2222222222222222,0.5,0.6666666666666666,1.0,-0.7941176470588236,-0.6868131868131868,-0.8035714285714286,0.0,0.0,-1.0,-1.0,-1.0,-1.0,1.2058823529411764,1.3131868131868132,1.25,1.0,1.2058823529411764,1.3131868131868132,1.0,1.0,1.2058823529411764,1.3131868131868132,1.1964285714285714,1.3333333333333333,1.0,1.0,1.0,1
1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,1.0,1.0,0.0,1.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.0,1.0,1.0,0.6666666666666666,0.0,0.0,0.0,0.1176470588235294,-0.9395604395604396,-0.3214285714285714,-1.0,0.0,0.0,-1.0,-1.0,-1.0,1.1176470588235294,1.0604395604395604,2.0,2.0,1.1176470588235294,1.0604395604395604,2.0,2.0,0.1176470588235294,0.06043956043956045,0.6785714285714286,0.0,0.0,0.0,1.0,1
0.4444444444444444,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.0,0.2222222222222222,0.6666666666666666,0.3333333333333333,0.25,0.125,0.16666666666666666,0.0,0.16666666666666666,0.5,0.16666666666666666,0.0625,0.08333333333333333,0.2222222222222222,0.16666666666666666,0.3333333333333333,0.0,0.0,0.0,0.5,0.3333333333333333,1.0,-0.8823529411764706,0.07142857142857144,0.25000000000000006,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.1176470588235294,0.07142857142857144,0.0,0.0,1.1176470588235294,1.0714285714285714,1.0,1.0,1.1176470588235294,1.0714285714285714,1.25,1.0,1.0,1.0,1.0,1
0.1111111111111111,0.3333333333333333,0.08333333333333333,0.2222222222222222,0.1111111111111111,0.1111111111111111,0.0,0.3333333333333333,1.0,0.25,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.08333333333333333,0.0625,0.08333333333333333,0.2222222222222222,0.6666666666666666,0.0,0.1111111111111111,0.3333333333333333,0.2222222222222222,0.0,0.0,0.0,-0.3970588235294118,-0.7527472527472527,-0.8928571428571428,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.6029411764705883,1.2472527472527473,1.0,1.0,1.6029411764705883,1.2472527472527473,1.0,2.0,1.6029411764705883,1.2472527472527473,1.1071428571428572,1.3333333333333333,1.0,1.0,1.0,2
1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,1.0,1.0,0.5,0.6666666666666666,0.6666666666666666,1.0,1.0,0.5,0.25,0.5,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.6666666666666666,0.4444444444444444,1.0,0.6666666666666666,1.0,0.6470588235294117,0.3241758241758242,0.21428571428571425,0.0,0.0,0.0,0.0,-1.0,0.0,0.6470588235294117,0.3241758241758242,0.0,0.0,1.6470588235294117,1.3241758241758241,1.0,1.0,0.6470588235294117,0.3241758241758242,0.21428571428571425,0.0,0.0,0.0,0.0,1
0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.0,0.0,0.3333333333333333,0.25,0.25,0.3333333333333333,0.16666666666666666,0.0,0.0,0.3333333333333333,0.25,0.0,0.4444444444444444,0.3333333333333333,0.0,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,-0.7941176470588236,-0.3956043956043956,-0.17857142857142855,-0.5,-1.0,-1.0,0.5,1.0,-0.5,0.7058823529411764,0.6043956043956044,0.5,0.5,0.20588235294117646,0.1043956043956044,0.0,0.0,1.2058823529411764,1.1043956043956045,1.3214285714285714,1.0,1.0,2.0,1.0,2
0.4444444444444444,0.3333333333333333,0.3333333333333333,0.4444444444444444,0.2222222222222222,0.4444444444444444,0.6666666666666666,0.3333333333333333,0.25,0.25,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.5,0.3333333333333333,0.25,0.3333333333333333,0.4444444444444444,0.3333333333333333,0.6666666666666666,0.2222222222222222,0.16666666666666666,0.2222222222222222,0.5,0.6666666666666666,1.0,-0.9117647058823529,-0.945054945054945,-0.6785714285714286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.088235294117647,1.054945054945055,1.0,1.0,1.088235294117647,1.054945054945055,1.0,1.0,1.088235294117647,1.054945054945055,1.3214285714285714,1.0,1.0,1.0,1.0,1
0.1111111111111111,0.16666666666666666,0.16666666666666666,0.2222222222222222,0.2222222222222222,0.0,0.0,0.16666666666666666,0.25,0.25,0.3333333333333333,0.3333333333333333,0.0,0.0,0.16666666666666666,0.25,0.0,0.2222222222222222,0.3333333333333333,0.0,0.2222222222222222,0.3333333333333333,0.4444444444444444,0.0,0.0,0.0,-0.9264705882352942,-0.9835164835164835,-0.9107142857142857,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.0735294117647058,1.0164835164835164,1.0,1.0,1.0735294117647058,1.0164835164835164,1.0,1.0,1.0735294117647058,1.0164835164835164,1.0892857142857144,1.0,1.0,1.0,1.0,1
1.0,0.5,1.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0,0.5,0.25,0.5,0.3333333333333333,0.16666666666666666,0.3333333333333333,0.0,1.0,1.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.0,0.3333333333333333,0.16666666666666666,0.2222222222222222,0.0,0.0,0.0,-0.6176470588235294,0.1153846153846154,0.19642857142857145,0.0,-1.0,-1.0,0.0,-1.0,0.0,0.38235294117647056,0.1153846153846154,0.5,0.0,1.3823529411764706,1.1153846153846154,1.0,1.0,1.3823529411764706,1.1153846153846154,1.1964285714285714,1.0,1.0,1.0,1.0,1
0.1111111111111111,0.16666666666666666,0.16666666666666666,0.0,0.0,0.2222222222222222,0.3333333333333333,0.16666666666666666,0.25,0.25,0.0,0.0,0.3333333333333333,0.5,0.16666666666666666,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,1.0,-0.8823529411764706,-0.945054945054945,-0.875,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.1176470588235294,1.054945054945055,1.5,1.0,1.1176470588235294,1.054945054945055,1.0,1.0,1.1176470588235294,1.054945054945055,1.125,1.0,1.0,1.0,1.0,1
0.1111111111111111,0.25,0.16666666666666666,0.2222222222222222,0.3333333333333333,0.0,0.3333333333333333,0.25,0.5625,0.375,0.5,0.75,0.0,0.75,0.16666666666666666,0.25,0.0,0.2222222222222222,0.5,0.6666666666666666,0.3333333333333333,0.75,0.6666666666666666,0.75,0.6666666666666666,1.0,-0.7941176470588236,-0.6703296703296704,-0.5535714285714286,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,1.2058823529411764,1.3296703296703296,1.0,1.0,1.2058823529411764,1.3296703296703296,1.0,2.0,1.2058823529411764,1.3296703296703296,1.4464285714285714,1.0,2.0,1.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,1.0,1.0,0.6666666666666666,0.0,0.0,0.5625,0.5,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.38235294117647056,-0.6703296703296704,-0.9107142857142857,-1.0,0.0,1.0,-1.0,-1.0,-1.0,1.3823529411764706,1.3296703296703296,1.25,2.0,1.3823529411764706,1.3296703296703296,2.0,1.0,0.38235294117647056,0.32967032967032966,0.0892857142857143,0.3333333333333333,0.0,0.0,1.0,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.3333333333333333,0.0,0.0,0.0,0.6470588235294117,-0.1758241758241758,0.1964285714285714,-0.5,0.0,1.0,-0.5,-1.0,-0.5,1.1470588235294117,0.8241758241758241,0.5,0.5,1.6470588235294117,1.3241758241758241,1.0,2.0,0.6470588235294117,0.3241758241758242,0.6964285714285714,0.3333333333333333,0.0,0.0,0.0,2
